XHIP1,YHIP1,ZHIP1,XHIP2,YHIP2,ZHIP2,XHIP3,YHIP3,ZHIP3,XRightThigh1,YRightThigh1,ZRightThigh1,XRightThigh3,YRightThigh3,ZRightThigh3,XLeftThigh1,YLeftThigh1,ZLeftThigh1,XLeftThigh3,YLeftThigh3,ZLeftThigh3,XLKNEE,YLKNEE,ZLKNEE,XLANK,YLANK,ZLANK,XLeftTibia3,YLeftTibia3,ZLeftTibia3,XRKNEE,YRKNEE,ZRKNEE,XRANK,YRANK,ZRANK,XRightTibia3,YRightTibia3,ZRightTibia3
120.696457,-61.229645,898.521973,-82.623581,-101.296242,892.160583,-31.273014,-284.716003,872.869812,-110.254936,-293.846527,728.720337,-114.606148,-183.425949,763.337769,197.104263,-116.54361,785.273987,211.399628,-189.662811,679.394592,-76.923973,-363.130157,561.181091,-85.393501,-258.881165,246.381058,-90.414864,-355.311951,457.828888,173.756927,-216.377136,535.043884,162.063461,-121.157845,220.397049,175.734222,-187.125931,429.690704
120.035217,-66.649673,898.447815,-83.037094,-107.577606,891.63623,-30.922815,-290.668274,871.88147,-110.025932,-299.708588,728.553406,-114.594559,-189.483917,762.714294,196.960815,-120.895531,785.179688,211.408157,-193.256714,678.893677,-75.884323,-369.841614,562.169983,-83.207794,-277.503265,243.911301,-88.794586,-363.612488,459.094818,173.665497,-218.695648,534.420227,161.927963,-121.696495,220.257629,175.643356,-188.615829,429.315521
119.325226,-72.136223,898.32666,-83.495155,-113.95697,891.040833,-30.570766,-296.713593,870.784363,-109.72261,-305.532715,728.097107,-114.573486,-195.571442,761.973389,196.774231,-125.29847,785.051941,211.377136,-196.881424,678.351257,-74.711639,-376.106293,562.787964,-80.957008,-295.757324,241.710297,-87.035873,-371.433014,460.127655,173.5513,-221.032761,533.766418,161.776535,-122.247437,220.097321,175.535843,-190.132019,428.912231
118.568398,-77.707802,898.159424,-83.995346,-120.465004,890.378479,-30.199854,-302.877472,869.592041,-109.326004,-311.385681,727.359924,-114.540489,-201.73909,761.123352,196.547653,-129.768539,784.891724,211.316147,-200.550964,677.765686,-73.389343,-381.987579,563.018555,-78.661125,-313.540955,239.774567,-85.146263,-378.824738,460.913086,173.42215,-223.404129,533.075928,161.60878,-122.817726,219.914383,175.415146,-191.687195,428.474518
117.768059,-83.382126,897.948914,-84.533752,-127.129211,889.654602,-29.794922,-309.183075,868.32019,-108.819145,-317.334473,726.360962,-114.49308,-208.035492,760.175659,196.285416,-134.322174,784.701355,211.23468,-204.281647,677.137024,-71.902618,-387.568268,562.85907,-76.343575,-330.752563,238.088943,-83.137375,-385.855164,461.442047,173.28479,-225.828583,532.344543,161.424835,-123.416733,219.708832,175.283951,-193.296555,427.997803
116.929161,-89.175774,897.699585,-85.104866,-133.972885,888.876831,-29.343424,-315.650146,866.986572,-108.188301,-323.443329,725.129456,-114.428513,-214.505173,759.144348,195.992798,-138.976196,784.484619,211.141647,-208.092087,676.467651,-70.240425,-392.948608,562.322021,-74.030731,-347.295135,236.628479,-81.025162,-392.607025,461.711792,173.145004,-228.328018,531.570435,161.225327,-124.056396,219.483109,175.144455,-194.978058,427.480194
116.058304,-95.10392,897.418579,-85.701706,-141.014008,888.055237,-28.836033,-322.294586,865.611023,-107.424095,-329.770355,723.704834,-114.343658,-221.186371,758.046936,195.67598,-143.747528,784.247314,211.04509,-212.002945,675.763245,-68.397758,-398.242126,561.437195,-71.751228,-363.079926,235.360703,-78.829918,-399.175232,461.726471,173.007858,-230.92717,530.755676,161.011902,-124.751465,219.242599,174.998459,-196.752625,426.923126
115.163689,-101.179863,897.115417,-86.315826,-148.264771,887.202454,-28.267073,-329.127869,864.215332,-106.522423,-336.364868,722.135376,-114.235031,-228.109299,756.903503,195.341873,-148.652893,783.997437,210.951843,-216.036301,675.03241,-66.377647,-403.570251,560.250671,-69.53492,-378.029877,234.248901,-76.576294,-405.662506,461.497711,172.877792,-233.653442,529.906189,160.787399,-125.519676,218.996277,174.847824,-198.644318,426.33197
114.254936,-107.414787,896.80249,-86.937729,-155.73085,886.333984,-27.634781,-336.156555,862.822937,-105.485191,-343.264008,720.476685,-114.098969,-235.294617,755.737854,194.997742,-153.708633,783.744934,210.867172,-220.215103,674.287415,-64.192879,-409.055573,558.824341,-67.411957,-392.082794,233.255447,-74.293106,-412.173462,461.044769,172.758865,-236.536499,529.032776,160.556107,-126.382126,218.756851,174.694443,-200.680679,425.716431
113.342728,-113.817451,896.49469,-87.557121,-163.411438,885.46875,-26.941393,-343.382263,861.459167,-104.320663,-350.491119,718.78894,-113.932007,-242.752289,754.575928,194.650909,-158.930161,783.501953,210.794495,-224.562378,673.54425,-61.867012,-414.813385,557.232849,-65.411652,-405.193573,232.345291,-72.013115,-418.807251,460.394653,172.65506,-239.607941,528.150513,160.323868,-127.363312,218.541138,174.540573,-202.892746,425.090424
112.438522,-120.393959,896.20929,-88.163452,-171.299377,884.627991,-26.193026,-350.801697,860.149963,-103.043625,-358.05368,717.133911,-113.731407,-250.481186,753.446411,194.308395,-164.331696,783.282532,210.735306,-229.100632,672.821838,-59.43494,-420.943542,555.559814,-63.561337,-417.335938,231.489502,-69.772461,-425.649628,459.582001,172.570343,-242.900833,527.279114,160.097778,-128.490967,218.369537,174.388809,-205.315414,424.472076
111.554031,-127.147675,895.965515,-88.746315,-179.38147,883.835815,-25.399429,-358.406891,858.922119,-101.675285,-365.943024,715.572449,-113.495674,-258.469025,752.379639,193.976578,-169.925858,783.102173,210.688934,-233.851135,672.141846,-56.942398,-427.521271,553.893005,-61.885307,-428.50296,230.667892,-67.609764,-432.764618,458.648499,172.508575,-246.449326,526.442139,159.885834,-129.795868,218.2659,174.24202,-207.987152,423.882721
110.700851,-134.079163,895.783691,-89.296059,-187.639221,883.117981,-24.573595,-366.185547,857.80188,-100.242851,-374.134216,714.160461,-113.225113,-266.692749,751.407043,193.660812,-175.723572,782.977173,210.652695,-238.833481,671.527954,-54.444901,-434.589996,552.318848,-60.403713,-438.70639,229.870682,-65.564812,-440.187927,457.641357,172.473358,-250.288193,525.66571,159.696686,-131.311218,218.256668,174.103165,-210.950134,423.346436
109.889908,-141.18631,895.68457,-89.804161,-196.049622,882.501221,-23.731255,-374.121826,856.814636,-98.778732,-382.587463,712.946106,-112.922119,-275.119965,750.559387,193.365173,-181.73378,782.924133,210.621887,-244.065353,671.004272,-52.0056,-442.155487,550.91626,-59.131542,-447.975067,229.09874,-63.67659,-447.921997,456.610992,172.467712,-254.452438,524.977539,159.539124,-133.072266,218.370071,173.975311,-214.249603,422.88858
109.131134,-148.4646,895.688538,-90.263695,-204.586273,882.012024,-22.890312,-382.197052,855.983643,-97.319466,-391.250122,711.967224,-112.591324,-283.710083,749.866089,193.092392,-187.963486,782.958801,210.590103,-249.562378,670.594543,-49.69212,-450.183197,549.750244,-58.077705,-456.351837,228.362137,-61.98082,-455.93457,455.607605,172.493774,-258.976837,524.405334,159.421875,-135.115097,218.635193,173.861206,-217.933151,422.534454
108.433083,-155.907288,895.814148,-90.669594,-213.220383,881.674866,-22.070196,-390.390594,855.329163,-95.90419,-400.059631,711.248901,-112.239395,-292.416656,749.352905,192.843811,-194.417694,783.095581,210.549591,-255.338196,670.320374,-47.572254,-458.599182,548.866394,-57.24416,-463.889954,227.677261,-60.507473,-464.160217,454.677094,172.552612,-263.895172,523.974915,159.353302,-137.475571,219.08078,173.763107,-222.049133,422.307617
107.802666,-163.505859,896.077271,-91.018883,-221.922089,881.511658,-21.291147,-398681,854.86731,-94.57254,-408.947144,710.801453,-111.874489,-301.189697,749.040955,192.6194,-201.099594,783.346741,210.491684,-261.404388,670.2005,-45.708595,-467.295258,548.28656,-56.625248,-470.647888,227.062622,-59.278004,-472.50473,453.85675,172.644455,-269.239807,523.708313,159.34082,-140.187805,219.733887,173.682983,-226.645325,422.228027
107.244965,-171.250275,896.490417,-91.310722,-230.661438,881.539001,-20.573523,-407.046387,854.609253,-93.362343,-417.841614,710.620178,-111.505638,-309.978058,748.944458,192.418076,-208.010605,783.721008,210.407654,-267.770905,670.249146,-44.152737,-476.137451,548.005859,-56.207184,-476.684967,226.534714,-58.303066,-480.852417,453.170807,172.768753,-275.040649,523.622253,159.390839,-143.282852,220.618729,173.622681,-231.766983,422.310669
106.763138,-179.129547,897.06134,-91.546455,-239.409561,881.768066,-19.937099,-415.465637,854.560303,-92.307037,-426.674011,710.684814,-111.142059,-318.732452,749.069946,192.237839,-215.150589,784.223816,210.289291,-274.445892,670.474976,-42.939686,-484.977264,547.992432,-55.967983,-482.056824,226.104218,-57.580902,-489.075195,452.627838,172.925018,-281.324371,523.727295,159.508698,-146.787277,221.75528,173.584351,-237.455002,422.563629
106.358391,-187.131927,897.792786,-91.729431,-248.139465,882.203003,-19.400461,-423.918915,854.71991,-91.433159,-435.381287,710.961853,-110.792717,-327.40741,749.415588,192.076187,-222.51796,784.855774,210.129822,-281.436066,670.880798,-42.083523,-493.663605,548.188904,-55.878349,-486.813721,225.774307,-57.097038,-497.042603,452.220428,173.113281,-288.113464,524.026123,159.698715,-150.722137,223.158463,173.571014,-243.74408,422.987366
106.030029,-195.245209,898.681885,-91.864899,-256.82666,882.840637,-18.980427,-432.388062,855.081238,-90.758446,-443.909332,711.406555,-110.465981,-335.963623,749.971069,191.93045,-230.109604,785.613525,209.924866,-288.746521,671.462646,-41.575314,-502.055115,548.519104,-55.904102,-491.000488,225.540543,-56.825493,-504.633179,451.927979,173.334915,-295.425781,524.51355,159.964096,-155.102203,224.83754,173.58725,-250.661407,423.57428
105.775673,-203.45697,899.720032,-91.959549,-265.449493,883.670715,-18.691553,-440.856812,855.631592,-90.29068,-452.215027,711.96759,-110.169464,-344.369019,750.718628,191.797989,-237.921082,786.488892,209.672943,-296.380981,672.210815,-41.384014,-510.031097,548.896362,-56.009834,-494.65921,225.392395,-56.731625,-511.744263,451.72113,173.59288,-303.273529,525.17749,160.307053,-159.935822,226.795746,173.639572,-258.225586,424.309174
105.591454,-211.754669,900.893311,-92.021225,-273.98941,884.676392,-18.545679,-449.31073,856.353088,-90.027824,-460.2677,712.591797,-109.910027,-352.599518,751.634094,191.676498,-245.946503,787.469482,209.37619,-304.341644,673.109863,-41.46072,-517.500122,549.235535,-56.162945,-497.832001,225.315201,-56.776337,-518.300293,451.566925,173.89212,-311.663055,525.999451,160.728851,-165.225006,229.030487,173737,-266.446503,425.170441
105.47229,-220.125778,902.183289,-92.058357,-282.431061,885.835205,-18.551619,-457.737305,857.223816,-89.959084,-468.049225,713.229065,-109.693748,-360.639435,752.689026,191.564194,-254.178558,788.539307,209.040512,-312.628906,674.140015,-41.745426,-524.405212,549.462891,-56.336926,-500.56427,225.291977,-56.920998,-524.258484,451.433624,174.239365,-320.594452,526.956055,161.230392,-170.966187,231.533401,173.891296,-275.324768,426.132019
105.412201,-228.557861,903.567139,-92.079575,-290.762299,887.120972,-18.714922,-466.125854,858.218384,-90.067223,-475.553802,713.835571,-109.526001,-368.480835,753.852112,191.459778,-262.608459,789.67926,208.675446,-321.241089,675.278442,-42.175201,-530.726807,549.525757,-56.513142,-502.906097,225.305237,-57.132153,-529.610779,451.293365,174.642761,-330.061035,528.021362,161.812271,-177.151382,234.290756,174.116791,-284.852081,427.164978
105.404533,-237.038605,905.019348,-92.093277,-298.974213,888.50415,-19.0378,-474.467407,859.309753,-90.331169,-482.786987,714.377014,-109.411423,-376.123199,755.091431,191.362549,-271.226044,790.868225,208.293732,-330.174286,676.500061,-42.691837,-536.480713,549.396118,-56.681133,-504.912018,225.338165,-57.38483,-534.382568,451.124359,175.111313,-340.049438,529.167603,162.475281,-183.769501,237.283646,174.429932,-295.011536,428.240051
105.442184,-245.555923,906.512512,-92.107353,-307.060944,889.954224,-19.519144,-482.754456,860.469727,-90.728897,-489.764282,714.828796,-109.354073,-383.57251,756.375366,191.272186,-280.019623,792.083862,207.910522,-339.421753,677.779846,-43.247765,-541.715088,549.071045,-56.837666,-506.640564,225.37558,-57.663811,-538.628784,450.910797,175.654282,-350.53952,530.367615,163.220352,-190.808273,240.488342,174.848206,-305.777618,429.329315
105.51786,-254.097855,908.018555,-92.128937,-315.019531,891.44043,-20.154678,-490.980988,861.670349,-91.2397,-496.509216,715.176086,-109.357262,-390.840149,757.674194,191.188675,-288.975952,793.303467,207.542236,-348.973358,679.093262,-43.809135,-546.502136,548.56842,-56.98497,-508.151581,225.40477,-57.962772,-542.426086,450.642487,176.280289,-361.504578,531.596008,164.048386,-198.256042,243.87674,175.388443,-317.116821,430.407837
105.624207,-262.652588,909.509888,-92.1642,-322.849487,892.933044,-20.93722,-499.141785,862.884827,-91.845703,-503.050873,715.412964,-109.423584,-397.941315,758.960693,191.112152,-298.080536,794.505432,207.205566,-358.815582,680.417786,-44.35651,-550.92981,547.920227,-57.128521,-509.504272,225.415817,-58.282085,-545.865112,450.313904,176.996552,-372.912262,532.830505,164.960144,-206.103699,247.416595,176.065186,-328.988861,431.455109
105.754044,-271.208466,910.960327,-92.218185,-330.552673,894.404236,-21.857025,-507.232788,864.088074,-92.532433,-509.421234,715.539978,-109.554657,-404.894135,760.21051,191.042709,-307.317352,795.669067,206.91597,-368.930756,681.734009,-44.883568,-555.092468,547.165283,-57.274914,-510.75412,225.401871,-58.626148,-549.040894,449.923096,177.807831,-384.725159,534.052795,165.955688,-214.345963,251.072052,176.889114,-341.347565,432.456116
105.900551,-279.754059,912.346008,-92.294762,-338.13269,895.828613,-22.902203,-515.250366,865.25769,-93.288483,-515.652588,715.562988,-109.7509,-411.717773,761.402954,190.98027,-316.669312,796.776672,206.686859,-379.297668,683.026611,-45.394722,-559.08252,546.342773,-57.430019,-511.949829,225.359085,-59.001007,-552.045288,449.470886,178.715881,-396.902313,535.249878,167.033981,-222.982697,254.803741,177.865448,-354.143158,433.4021
106.057442,-288.278137,913.646179,-92.396469,-345.594452,897.184204,-24.059139,-523.191772,866.374451,-94.104584,-521.775024,715.491272,-110.011261,-418.431183,762.52124,190.9245,-326.118561,797.812744,206.528366,-389.891663,684.284241,-45.902214,-562.984375,545.487976,-57.597652,-513.131714,225.286484,-59.412407,-554.960693,448.960175,179.718506,-409.400391,536.414612,168.19252,-232.019257,258.569275,178.993011,-367.324219,434.29068
106.219131,-296.769562,914.843567,-92.524513,-352.943939,898.452576,-25.312908,-531.054016,867.422729,-94.972397,-527.814697,715.336182,-110.333023,-425.052216,763.551941,190.874649,-335.646454,798.765625,206.446823,-400.684998,685.50061,-46.422859,-566.869934,544.629333,-57.778927,-514.329651,225.185715,-59.864357,-557.855164,448.395233,180.809052,-422.175232,537.545532,169.426987,-241.466629,262.323669,180.26384,-380.839844,435.125854
106.380898,-305.217682,915.92511,-92.678764,-360.187469,899.619263,-26.647648,-538.835022,868.390381,-95.883286,-533.792786,715.110107,-110.711723,-431.596527,764.485901,190.829712,-345.234009,799.626892,206.444458,-411.648071,686.674133,-46.974777,-570.796326,543.786987,-57.972221,-515.56311,225.06041,-60.358028,-560.780762,447.781036,181.975998,-435.182922,538.646851,170.73143,-251.340622,266.020416,181.662979,-394.641937,435.917297
106.53891,-313.612366,916.881775,-92.857811,-367.331818,900.674133,-28.046886,-546.532532,869.269226,-96.827316,-539.725159,714.825867,-111.141174,-438.077118,765.3172,190.788269,-354.862213,800.391968,206.519226,-422.749939,687.80719,-47.574242,-574.805054,542.973145,-58.173588,-516.842224,224.915787,-60.891041,-563.772461,447.123169,183.203125,-448.38147,539.728516,172.098267,-261.661041,269.612061,183.169098,-408.68631,436.679565
106.690399,-321944,917.708862,-93.059067,-374.383759,901.610596,-29.493855,-554.144409,870.054749,-97.792564,-545.622314,714.495544,-111.613724,-444.504272,766.04364,190.74881,-364.512207,801.059631,206.665329,-433.95932,688.906738,-48.232773,-578.922485,542.193115,-58.377487,-518.169189,224.758026,-61.457108,-566.848999,446.427582,184.469833,-461.731354,540.80481,173.518799,-272.450134,273.051666,184.755402,-422.934174,437.431335
106.833611,-330.203674,918.405396,-93.278931,-381.349701,902.426392,-30.971783,-561.669006,870.745361,-98.764908,-551.48999,714.130554,-112.120552,-450.885406,766.666382,190.709747,-374.165527,801.632019,206.873566,-445.245331,689.9823,-48.954914,-583.161133,541.447327,-58.577507,-519.5401,224.593796,-62.046188,-570.015259,445.7005,185.751816,-475.196136,541.893372,174.983521,-283.730804,276.294006,186.390762,-437.351868,438.193695
106.967812,-338.383545,918.974426,-93.512917,-388.235809,903.122375,-32.464188,-569.104736,871.342468,-99.72818,-557.330566,713.741333,-112.652145,-457.225433,767.189087,190.669846,-383.804565,802.114075,207.13208,-456.578156,691.045837,-49.736874,-587.521179,540.733337,-58.767036,-520.947021,224.429718,-62.645084,-573.26416,444.948364,187.022095,-488.742798,543.014099,176.482437,-295.525085,279.296661,188.041016,-451.91098,438.989227
107.093338,-346.476624,919.42157,-93.755905,-395.047302,903.702759,-33.9552,-576.450439,871.849854,-100.664749,-563.143616,713.336426,-113.198639,-463.526886,767.617554,190.62822,-393.412415,802.512939,207.427277,-467.929779,692.110107,-50.5662,-591.99292,540.047424,-58.939793,-522.379517,224.271942,-63.238525,-576.580017,444.177765,188.25206,-502.341522,544.187744,178.005325,-307.851929,282.021637,189.670334,-466.587189,439.840271
107.211464,-354.477112,919.755249,-94.002289,-401.789001,904.173889,-35.429871,-583.705627,872.272522,-101.556435,-568.926941,712.922546,-113.750374,-469.790039,767.959412,190.584518,-402.97348,802.837341,207.744354,-479.274078,693.188293,-51.422676,-596.557068,539.385193,-59.090214,-523.825439,224.125671,-63.810371,-579.940369,443.39505,189.412659,-515.965271,545.433655,179.541733,-320.726166,284.436035,191.242554,-481.359589,440.767578
107.324364,-362.380402,919.985535,-94.246101,-408.464661,904.544434,-36.874485,-590.869751,872.617126,-102.385658,-574.67749,712.504761,-114.29821,-476.013428,768.223145,190.539261,-412.473663,803.096985,208.068344,-490.587494,694.292114,-52.280041,-601.187317,538.742676,-59.21373,-525.272339,223.994995,-64.344872,-583.319336,442.606079,190.475388,-529.589905,546.769409,181.081146,-334.156799,286.513214,192.722427,-496.209473,441.789398
107.435066,-370.18335,920.123535,-94.481186,-415.077423,904.823547,-38.276871,-597.943237,872.890137,-103.136566,-580.391907,712.085815,-114.833794,-482.193878,768.417969,190.49353,-421.900391,803.302246,208.384598,-501.849243,695.431763,-53.108429,-605.851135,538.115417,-59.306892,-526.708374,223.882736,-64.827698,-586.689758,441.816772,191.413559,-543.192688,548.209167,182.612778,-348.146667,288.233429,194.076782,-511.118774,442.920197
107.547287,-377.883911,920.180847,-94.701317,-421.629486,905.021301,-39.626637,-604.927002,873.098389,-103.796234,-586.066711,711.666992,-115.349777,-488.327057,768.552795,190.449203,-431.242981,803.463013,208.679611,-513.040955,696.614929,-53.877026,-610.512146,537.499451,-59.367474,-528.123108,223.790436,-65.246704,-590.025574,441.032623,192.203201,-556.75293,549.763306,184.125824,-362.69162,289.584747,195.275757,-526.069214,444.170502
107.665359,-385.481537,920.169128,-94.900345,-428.122528,905.147583,-40.915367,-611.822388,873.248169,-104.355484,-591.698975,711.248108,-115.839821,-494.407288,768.63623,190.408798,-440.492554,803.588867,208.941345,-524.147583,697.846436,-54.556789,-615.132507,536.89032,-59.394413,-529.508423,223.718582,-65.592445,-593.303955,440.259552,192.823944,-570.250305,551.438049,185.609497,-377.780304,290.563171,196.293747,-541.040894,445.546295
107.793961,-392.976929,920.099426,-95.072296,-434.557526,905.212219,-42.136696,-618.631226,873.345276,-104.809486,-597.285828,710.827454,-116.29863,-500.428558,768.676331,190.375198,-449.64212,803.688293,209.159637,-535.156006,699.128357,-55.122864,-619.675842,536.284546,-59.387733,-530.859192,223.666855,-65.858498,-596.507202,439.50354,193.259781,-583.665283,553.234741,187.053162,-393.394745,291.172607,197.110199,-556.011475,447.049347
107.938034,-400.37207,919.982056,-95.211502,-440.935181,905.223938,-43.286282,-625.356262,873.394592,-105.158051,-602.825195,710.403198,-116.72171,-506.384735,768.680298,190.351685,-458.68634,803.768738,209.326508,-546.055847,700.459778,-55.556515,-624.109741,535.678955,-59.348354,-532.173706,223.634323,-66.041519,-599.623657,438.770996,193.49942,-596.977966,555.151001,188.446472,-409.510437,291.424683,197.710114,-570.955322,448.677338
108.10257,-407.669891,919.826538,-95.312737,-447.256073,905.190979,-44.361698,-632.000305,873.400513,-105.405403,-608.315613,709.973083,-117.10537,-512.270325,768.654175,190.341644,-467.621582,803.836487,209.436172,-556.838562,701.836975,-55.846561,-628.409668,535.071899,-59.277943,-533.453308,223.619659,-66.141235,-602.648865,438.068115,193.536606,-610.167969,557.179749,189.779572,-426.097321,291.338135,198.084213,-585.843384,450.424072
108.292358,-414.874512,919.640625,-95.3713,-453.520721,905.120361,-45.362164,-638.567261,873.366272,-105.559692,-613.756287,709.534973,-117.446533,-518.08136,768.60321,190.348389,-476.445557,803.895752,209.485229,-567.496887,703.253418,-55.990154,-632.560608,534.463013,-59.178734,-534.702271,223.621475,-66.160187,-605.584961,437.400391,193.370224,-623.214172,559.310547,191.043121,-443.120667,290.937653,198.228943,-600.643066,452.280029
108.511848,-421.990875,919.431335,-95.383163,-459.730194,905.018066,-46.288219,-645.061462,873.294861,-105.632088,-619.147217,709.086853,-117.742706,-523.815796,768.531616,190.374878,-485.157013,803.949951,209.472641,-578.024597,704.699829,-55.992863,-636.558777,533.853088,-59.053402,-535.927246,223.638428,-66.103455,-608.44104,436.772156,193.004059,-636.094421,561.529053,192.228424,-460.541718,290.252869,198.146118,-615.318665,454.232544
108.764961,-429.024445,919.203857,-95.345093,-465.886261,904.889404,-47.141392,-651.487671,873.188599,-105.63588,-624.489319,708.627441,-117.992218,-529.473999,768.44281,190.423721,-493.755798,804.000122,209.399704,-588.415771,706.164673,-55.868015,-640.412048,533.244141,-58.905003,-537.135925,223.669403,-65.978195,-611.230957,436.186066,192.446732,-648.785278,563.817322,193.327408,-478.31897,289.317047,197.842621,-629.832275,456.266266
109.054863,-435.981628,918.962219,-95.254768,-471.991516,904.738403,-47.923756,-657.851501,873.049377,-105.585297,-629.783997,708.155762,-118.194321,-535.059021,768.339294,190.496811,-502.242279,804.046204,209.270142,-598.664185,707.633972,-55.635334,-644.138733,532.638245,-58.736862,-538.336914,223.713699,-65.793144,-613.972595,435.642853,191.711288,-661.262756,566.154541,194.332733,-496.408447,288.166046,197.330063,-644.144653,458.363434
109.383926,-442.869049,918.708801,-95.110825,-478.049896,904.568665,-48.637573,-664.159485,872.878601,-105.49456,-635.033691,707.670837,-118.349541,-540.576782,768.223206,190.595383,-510.617432,804.086365,209.089966,-608.763245,709.091919,-55.318985,-647.765808,532.037537,-58.552574,-539.538635,223.770996,-65.558052,-616.685425,435.141449,190.814651,-673.501526,568.516907,195.237671,-514.764648,286.837097,196.624069,-658.216492,460.504395
109.753555,-449.693878,918.444336,-94.912949,-484.066742,904.382751,-49.28495,-670.418518,872.677612,-105.376884,-640.241516,707.172424,-118.459793,-546.035339,768.096313,190.719864,-518.882446,804.117188,208.867355,-618.7052,710.520935,-54.945114,-651.32489,531.44342,-58.355995,-540.748413,223.841522,-65.282936,-619.38855,434.679718,189.777115,-685.476563,570.878052,196.036224,-533.340759,285.367676,195.743912,-672.008789,462.667664
110.164185,-456.463715,918.168335,-94.661858,-490.048828,904.182922,-49.867573,-676.636292,872.447815,-105.243767,-645.411499,706.660156,-118.52845,-551.445862,767.960266,190.869858,-527.038879,804.133972,208.612473,-628.481628,711.902283,-54.539303,-654.848938,530.856506,-58.15126,-541.972778,223.926163,-64.977348,-622.098877,434.2547,188.621643,-697.162476,573.209534,196.722992,-552.088501,283.794708,194.711761,-685.484619,464.830688
110.615303,-463.186493,917.878784,-94.359291,-496.004272,903.970703,-50.386524,-682.821228,872.190002,-105.104317,-650.548767,706.13385,-118.560318,-556.821289,767.816223,191.044235,-535.088318,804.130554,208.337021,-638.082764,713.21637,-54.124214,-658.368958,530.276367,-57.942852,-543.216187,224.026352,-64.649834,-624.829102,433.863525,187.373138,-708.535034,575.481567,197.293243,-570.95929,282.15387,193.55191,-698.609558,466.96994
